series_name,timestamp,value,p5_30,p10_30,p25_30,p50_30,p75_30,p90_30,p95_30
price,2010-08-16 00:00:00+00:00,0.0643,0.053,0.05624,0.059625,0.06285,0.0663,0.07301,0.07758
price,2010-08-17 00:00:00+00:00,0.0678,0.05462,0.05786,0.059750000000000004,0.0639,0.0663,0.07301,0.07758
price,2010-08-18 00:00:00+00:00,0.069,0.05462,0.05786,0.059750000000000004,0.0639,0.0663,0.06977000000000001,0.07758
price,2010-08-19 00:00:00+00:00,0.0673,0.05462,0.05786,0.059750000000000004,0.0639,0.0663,0.069,0.07323499999999998
price,2010-08-20 00:00:00+00:00,0.0661,0.05462,0.05786,0.059750000000000004,0.0639,0.0663,0.069,0.069
price,2010-08-21 00:00:00+00:00,0.066,0.05462,0.05786,0.059750000000000004,0.0639,0.06625,0.06792000000000001,0.069
price,2010-08-22 00:00:00+00:00,0.0655,0.05462,0.05786,0.059750000000000004,0.0639,0.06625,0.06792000000000001,0.069
price,2010-08-23 00:00:00+00:00,0.0655,0.05525,0.05809,0.059925,0.06455,0.06625,0.06792000000000001,0.069
price,2010-08-24 00:00:00+00:00,0.065,0.05525,0.05935,0.06,0.06515,0.06625,0.06792000000000001,0.069
price,2010-08-25 00:00:00+00:00,0.0656,0.058675,0.05959,0.060274999999999995,0.06525,0.06625,0.06792000000000001,0.069
price,2010-08-26 00:00:00+00:00,0.0644,0.059545,0.05969,0.06115,0.0655,0.06625,0.06792000000000001,0.069
price,2010-08-27 00:00:00+00:00,0.0645,0.059645000000000004,0.05988,0.061524999999999996,0.0655,0.06625,0.06792000000000001,0.069
price,2010-08-28 00:00:00+00:00,0.0646,0.05979,0.05999,0.062525,0.0655,0.06625,0.06792000000000001,0.069
price,2010-08-29 00:00:00+00:00,0.0644,0.05979,0.05999,0.062525,0.0655,0.06625,0.06792000000000001,0.069
price,2010-08-30 00:00:00+00:00,0.0648,0.05979,0.05999,0.062525,0.06525,0.0661,0.06792000000000001,0.069
price,2010-08-31 00:00:00+00:00,0.0621,0.05979,0.05999,0.062525,0.0649,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-01 00:00:00+00:00,0.0625,0.05979,0.05999,0.062525,0.0649,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-02 00:00:00+00:00,0.0622,0.05979,0.05999,0.06275,0.0649,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-03 00:00:00+00:00,0.0609,0.05979,0.05999,0.06275,0.0649,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-04 00:00:00+00:00,0.0618,0.059945,0.06081,0.06275,0.0649,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-05 00:00:00+00:00,0.062,0.060405,0.06171,0.06275,0.0649,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-06 00:00:00+00:00,0.0622,0.060405,0.06171,0.06275,0.0649,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-07 00:00:00+00:00,0.0613,0.061305000000000005,0.06198,0.06275,0.0649,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-08 00:00:00+00:00,0.0615,0.061525,0.06198,0.06275,0.0649,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-09 00:00:00+00:00,0.0611,0.06139,0.06177,0.062275,0.06470000000000001,0.06607500000000001,0.06792000000000001,0.069
price,2010-09-10 00:00:00+00:00,0.0614,0.06119,0.06148,0.0622,0.06455,0.0659,0.06735,0.06846
price,2010-09-11 00:00:00+00:00,0.0628,0.06119,0.06139,0.062125,0.06455,0.0659,0.06735,0.06846
price,2010-09-12 00:00:00+00:00,0.0618,0.06119,0.06139,0.062125,0.06445000000000001,0.06557500000000001,0.0664,0.067575
price,2010-09-13 00:00:00+00:00,0.0621,0.06119,0.06139,0.062025,0.0644,0.06557500000000001,0.0664,0.067575
price,2010-09-14 00:00:00+00:00,0.062,0.06119,0.06139,0.062025,0.06434999999999999,0.0655,0.06622,0.067575
price,2010-09-15 00:00:00+00:00,0.0615,0.06119,0.06139,0.062,0.06355,0.065375,0.06622,0.067575
price,2010-09-16 00:00:00+00:00,0.0619,0.06119,0.06139,0.06185,0.06265,0.065375,0.06622,0.067575
price,2010-09-17 00:00:00+00:00,0.0599,0.06119,0.06139,0.061825,0.06235,0.06495000000000001,0.06601,0.06676
price,2010-09-18 00:00:00+00:00,0.06,0.06099,0.06128,0.0618,0.0622,0.06475,0.06564,0.066055
price,2010-09-19 00:00:00+00:00,0.0618,0.060405,0.06108,0.061575,0.06215,0.06457500000000001,0.06551,0.06582
price,2010-09-20 00:00:00+00:00,0.0621,0.060405,0.06108,0.061575,0.0621,0.064475,0.0655,0.065555
price,2010-09-21 00:00:00+00:00,0.0629,0.060405,0.06108,0.061575,0.0621,0.0644,0.06505,0.0655
price,2010-09-22 00:00:00+00:00,0.0623,0.060405,0.06108,0.061575,0.0621,0.064025,0.06482,0.065275
price,2010-09-23 00:00:00+00:00,0.0622,0.060405,0.06108,0.061575,0.0621,0.062875,0.06462000000000001,0.06491
price,2010-09-24 00:00:00+00:00,0.0621,0.060405,0.06108,0.061575,0.0621,0.062725,0.06451,0.06471
price,2010-09-25 00:00:00+00:00,0.0621,0.060405,0.06108,0.061575,0.0621,0.06245,0.06441,0.064555
price,2010-09-26 00:00:00+00:00,0.062,0.060405,0.06108,0.061575,0.0621,0.062275,0.06441,0.064555
price,2010-09-27 00:00:00+00:00,0.0621,0.060405,0.06108,0.061575,0.06205,0.0622,0.06305,0.06451
